Group,Card,Number,Variant / Stamp,Source & Distribution,Status,Have,Image,Price Estimate
Base set,,,,,,,,
,Stargazer,098/166,Regular,Common · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/72ef8764cb3909940f0ca4bd8b31cdceed241af0-744x1039.png,
,Tornado Warrior,099/166,Regular,Common · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f9b2ffecc997670713bffd3168e5578b5fb7a014-744x1039.png,
,Up from the Deep,100/166,Regular,Common · Spell · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/245942e8b2bf073d5d6d57074474ec273557f4df-744x1039.png,
,Gust Monk,101/166,Regular,Uncommon · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/93a194c0c1f055c0b3bc3c0717cbe488749fed92-744x1039.png,
,Ravenbloom Prefect,102/166,Regular,Common · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/57ecb26880ea084ea16b785c9a563ff298ee6a42-744x1039.png,
,Shadows of the Past,103/166,Regular,Uncommon · Spell · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/25e2130938a893833fcb8e29287adbd230c3b67f-744x1039.png,
,Tail-Cloaked Matriarch,104/166,Regular,Uncommon · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/91a04e2131245c81c2eac486e63925592b0e253a-744x1039.png,
,Twilight Step,105/166,Regular,Uncommon · Spell · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1c5c10009a9fb2605df5db1ff12647a47ac07d98-744x1039.png,
,Wind and Ghosts,106/166,Regular,Uncommon · Spell · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ef118660422af84f6183d375b68ce1872acb1e2e-744x1039.png,
,Decree of Discord,107/166,Regular,Rare · Spell · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b0e82842acddb99c47af6793dab48164caf498c2-744x1039.png,
,Forgotten Relic,108/166,Regular,Rare · Gear · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e249b3c2a7f652dfb7549604f600792df11835b4-744x1039.png,
,"Illaoi, Prophet of the Great Kraken",109/166,Regular,Rare · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/86fccf469e67fb89312e0c860842e2801a8b12e7-744x1039.png,
,"Mel, Defiant Soul",110a/166,Alternate art,Rare · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0495d07746d71cdd1aeae8f7fd5a0b78da0817fb-744x1039.png,
,"Mel, Defiant Soul",110/166,Regular,Rare · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/214567717b4f0156ff06c923e1603234cb52db61-744x1039.png,
,Minah Swiftfoot,111/166,Regular,Rare · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/30b6e4a44bcadaa53168bd4ac043fbf2136f5eb3-744x1039.png,
,"Zed, Without a Sound",112a/166,Alternate art,Rare · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a9828930a4b5ab7aa98d8199f00e1fde59fd20e3-744x1039.png,
,"Zed, Without a Sound",112/166,Regular,Rare · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/be97ca6a33e25b85a04ec1b3a163b31f141776cf-744x1039.png,
,"Kennen, Storm of Shuriken",113a/166,Alternate art,Epic · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/000c73937c370cd3572facc9b313b4eb2d26eee8-744x1039.png,
,"Kennen, Storm of Shuriken",113/166,Regular,Epic · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2f27c99f3df2940940dddd65105e5e42bbeeab3d-744x1039.png,
,Kharox,114/166,Regular,Epic · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2453848e7069e994498c828d72c33df6905f38e5-744x1039.png,
,Ocean Drake,115/166,Regular,Epic · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bd93cc3c9165204cd3e830fc2022384bad7517be-744x1039.png,
,Dragon Form,116/166,Regular,Uncommon · Spell · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ded9b54d93d7c3ade8a1d65c8ac66a13d1246329-744x1039.png,
,Disciple of Shen,117/166,Regular,Common · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/de5b6316d65297e67a97d12d7c70974f7d3ce7d6-744x1039.png,
,Horns of the Dragon,118/166,Regular,Common · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a7b3cb9f4175e71bc8fb60e69c55a0ea3f26fe8f-744x1039.png,
,Keeper of Law,119/166,Regular,Common · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/42b965736c715293da57ec23472684506f49ba7f-744x1039.png,
,"Masa, Crashing Thunder",120/166,Regular,Common · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c02046374935d38a8e4bb28a8192dfc46e2596a0-744x1039.png,
,Reluctant Leader,121/166,Regular,Common · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d70352ba57ae548c405614ec6ba2bb17d7a19a44-744x1039.png,
,Solari Sunhawk,122/166,Regular,Common · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1aaf389ca46bd9122233aadcfd23fee8f9cdfdc9-744x1039.png,
,Soulspinner,123/166,Regular,Common · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9a23a1f2c83751c2a715049be32c2482ea10454d-744x1039.png,
,Escaped Grayback,124/166,Regular,Uncommon · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/253d782f8f6d4056eebecf9617e6858fdb2e712d-744x1039.png,
,Hungry Wolf,125/166,Regular,Uncommon · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/464b4e2edfd526a3b72a80ab05bc9630b7057c22-744x1039.png,
,Ki Barrier,126/166,Regular,Uncommon · Spell · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/10fa1b5646489adb8ae70ff41a63ff856d8f20d1-744x1039.png,
,Lacerate,127/166,Regular,Common · Spell · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f21bbd09545d949f095756281e5506128eb4809d-744x1039.png,
,Noxian Emissary,128/166,Regular,Uncommon · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0720c25776670ef32dcc504b14378890991798be-744x1039.png,
,Sacred Protector,129/166,Regular,Uncommon · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a93887af1128d19cdec798611ffdd29900ac5d85-744x1039.png,
,Aurok General,130/166,Regular,Rare · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2324531e93383ce0d7efbe67cbf7ee226127dea2-744x1039.png,
,Decree of Unity,131/166,Regular,Rare · Spell · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/220161ac48f1307e4d74c372d549fea18829a86b-744x1039.png,
,Fallen Feline,132/166,Regular,Rare · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e5d46c6d56dc14670b5e25547eeb1ee3ceca5a80-744x1039.png,
,Glowstone,133/166,Regular,Rare · Gear · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6426e9c2b168f0dde5430d5bc57108a0cc2bcebb-744x1039.png,
,"Kayle, Justified",134/166,Regular,Rare · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8ae883f96bb3a5e20d8002ec49cace430aaf2b88-744x1039.png,
,"Kennen, Keeper of Balance",135a/166,Alternate art,Rare · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1d55c475f395c2b1bac63844208687bb9b3232b2-744x1039.png,
,"Kennen, Keeper of Balance",135/166,Regular,Rare · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/446ff54c091b07627f826952f45ee40e9976d040-744x1039.png,
,"Ambessa, Respected and Feared",136a/166,Alternate art,Epic · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/02a1cfcd6663687d28b98a2de3ba666231c4eeee-744x1039.png,
,"Ambessa, Respected and Feared",136/166,Regular,Epic · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/687c273217cd94067be9625a7f85b61d108a6293-744x1039.png,
,Shady Spectacles,137/166,Regular,Epic · Gear · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e49461109a4116c22af9206719f53fb73aee36d0-744x1039.png,
,"Shen, Leader of the Kinkou Order",138/166,Regular,Epic · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b227d9f9abc6f165beffba4eaf3b5819cf06eab4-744x1039.png,
,"Shen, Leader of the Kinkou Order",138a/166,Alternate art,Epic · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bf3f260e47de2887ba16fbc02e9df7f02e57a24a-744x1039.png,
,Rogue Assassin,139/166,Regular,Rare · Legend · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0d53b477ed43fb9bbed84858443a606b2b51a2b5-744x1039.png,
,Shuriken Flip,140/166,Regular,Epic · Spell · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bac1ecff92d022e99a3696ad00d020530a1a09e7-744x1039.png,
,Butcher of the Sands,141/166,Regular,Rare · Legend · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7620595b36b40a0c3d05c4c5469b016d1c18c6f2-744x1039.png,
,Dominus,142/166,Regular,Epic · Spell · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0d5ccc8bb0b70473add784a3f4c71e1e8635e2ce-744x1039.png,
,Master of Shadows,143/166,Regular,Rare · Legend · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/aa316eb1b01c8d036eaba84b03909027fe69f6e2-744x1039.png,
,Death Mark,144/166,Regular,Epic · Spell · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/87ccfb8d1c19f402bb37ffa392011ee2f0880aa9-744x1039.png,
,Curator of the Sands,145/166,Regular,Rare · Legend · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f26a25c5fddba7da788455c3d82b85c5abc7a2eb-744x1039.png,
,Siphoning Strike,146/166,Regular,Epic · Spell · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8b28e4a0681eee9b19c29770a5f167e1e68c78cf-744x1039.png,
,Eye of Twilight,147/166,Regular,Rare · Legend · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/54388a3124b7e1f0331e5970f952778db5f24500-744x1039.png,
,Shadow Dash,148/166,Regular,Epic · Spell · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c95a4862c3af5f3ec1cee1f1ae7291c8724df7a1-744x1039.png,
,Defender of Tomorrow,149/166,Regular,Rare · Legend · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/670b7efd367a42beba11c18fb59e240a7c574a57-744x1039.png,
,Acceleration Gate,150/166,Regular,Epic · Spell · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/31b71a16ee85cf30124fdaa2c575e709a4c83771-744x1039.png,
,Soul's Reflection,151/166,Regular,Rare · Legend · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2e9e60b3f161b41219c40ef0426049634fb7ba1a-744x1039.png,
,Rebuttal,152/166,Regular,Epic · Spell · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2df67fe2ba17f0796ff1f9c03b85d2db48fe954b-744x1039.png,
,Matriarch of War,153/166,Regular,Rare · Legend · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/49e81916d7ae72b24de845223e1798652d26e789-744x1039.png,
,Public Execution,154/166,Regular,Epic · Spell · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c8348e2aef6bad5a38d4f71b1b1c277598670286-744x1039.png,
,Heart of the Tempest,155/166,Regular,Rare · Legend · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0eab83392b310417d2630d50a3bfee3dd02b31c4-744x1039.png,
,Lightning Rush,156/166,Regular,Epic · Spell · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/22375e0d2d1a49cb0eb7e31aebf3e73a2e0bba55-744x1039.png,
,Dragon Roost,157/166,Regular,Uncommon · Battlefield · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/94558ee0292d92126829036d32495cbf702e5391-1039x744.png,
,"Heisho, Shell of the World",158/166,Regular,Uncommon · Battlefield · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/075d4b78c065a96845ac978c86af3a3349cb5501-1039x744.png,
,Kinkou Temple,159/166,Regular,Uncommon · Battlefield · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/afef083faa1f3813e5744a552c9873c798bedfd5-1039x744.png,
,Mystic Vortex,160/166,Regular,Uncommon · Battlefield · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/55f6fec944c489010464cb554c4661d94518fa75-1039x744.png,
,Piltovan Forge,161/166,Regular,Uncommon · Battlefield · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0cc432b51e80d1734529ef323e601e62e202c2b1-1039x744.png,
,Protective Sands,162/166,Regular,Uncommon · Battlefield · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a994ae712cdefcbdaf263fbb6ab0723d0f678e99-1039x744.png,
,Risen Altar,163/166,Regular,Uncommon · Battlefield · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/47402ed9d5eebb9e38176315bdaf1a556845eef7-1039x744.png,
,Sandswept Tomb,164/166,Regular,Uncommon · Battlefield · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d77c607878d6815e02796f8bfa8a5696ad5f1a7d-1039x744.png,
,Shadow Temple,165/166,Regular,Uncommon · Battlefield · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/635a3a0b724a2cfc11938ecbc1d8abddd89d3436-1039x744.png,
,Threshold of the Gray,166/166,Regular,Uncommon · Battlefield · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/5521aac82f036f1070326c743a9f653955d67bb9-1039x744.png,
,"Vi, Destructive",167/166,Overnumbered,Rare · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/dff596efc7413bfdd9cc8e667c46bd4228447de5-744x1039.png,
,"Jinx, Demolitionist",168/166,Overnumbered,Rare · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3a7304f3c9897967812940838e978e54e251e545-744x1039.png,
,"Zed, From the Shadows",169/166,Overnumbered,Epic · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/5d665b28073066442b35f7b6aed98c83fca23631-744x1039.png,
,"Shen, Scourge of Shadows",170/166,Overnumbered,Rare · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/56d6b54bdc2ae37579da820cec613c127a8843d3-744x1039.png,
,"Riven, Shattered",171/166,Overnumbered,Rare · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/929f7184d11756933729ab4d7e2e88547e6dd49b-744x1039.png,
,"Draven, Showboat",172/166,Overnumbered,Rare · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ff8f818d7f59b549af9067e9956f25aec706587c-744x1039.png,
,"Swain, Visionary",173/166,Overnumbered,Rare · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7f068252d62ab4eea8a779825d84c2c078bbd722-744x1039.png,
,"Irelia, Fervent",174/166,Overnumbered,Epic · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/45d83debda443f1bf88e1cf7123eb8b844143124-744x1039.png,
,"Jayce, Man of Progress",175/166,Overnumbered,Rare · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/be6d6a608c5bee9d2012e24d9e6f6f1d1977a37a-744x1039.png,
,"Viktor, Innovator",176/166,Overnumbered,Rare · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0416b4a447494acac41413a4511bb59ce983b4ec-744x1039.png,
,"Renekton, Brute",177/166,Overnumbered,Epic · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/49ebe990f1d3631e3c18fc37323c49f49bf159fa-744x1039.png,
,"Nasus, Guardian of Knowledge",178/166,Overnumbered,Rare · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3095b4ed4fd647539ed9a80828b8e1ce7f09ae82-744x1039.png,
,"Rengar, Trophy Hunter",179/166,Overnumbered,Epic · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1f16f5b1f980106057606a2faa3cce64fa4850e7-744x1039.png,
,"Kha'Zix, Evolving Hunter",180/166,Overnumbered,Epic · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/4875b0eb5705f9723118f0895dd702373826bdbc-744x1039.png,
,"Gangplank, Naval",181/166,Overnumbered,Rare · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9d9fd99b083fb7104d533ca0eccb43a47c2cc74a-744x1039.png,
,"Illaoi, Prophet of the Great Kraken",182/166,Overnumbered,Rare · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a50aadbfd6f435433a80b12da9826fa0a6bd8172-744x1039.png,
,"Diana, No Longer Human",183/166,Overnumbered,Epic · Unit · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d5a7071e4f1af712c9bf5342ba70fbb2e359483f-744x1039.png,
,"Leona, Determined",184/166,Overnumbered,Rare · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/92ac39878346a886129b6d339ab3d9e6c722a7eb-744x1039.png,
,"Kayle, Justified",185/166,Overnumbered,Rare · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0fec986bfca86382c61770575ed20e1799b6b830-744x1039.png,
,"Morgana, Vindictive",186/166,Overnumbered,Rare · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f5015b3077bbe6fbcdb0437fd47f119040e26ca3-744x1039.png,
,"Ambessa, Respected and Feared",187/166,Overnumbered,Epic · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/17552788c608d9cb044c0a9bf7076d462548875b-744x1039.png,
,"Mel, Defiant Soul",188/166,Overnumbered,Rare · Unit · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0dac0b8b724d7d20f3e8c2126856d54d990e4ebc-744x1039.png,
,Rogue Assassin,189*/166,Signature overnumbered,Rare · Legend · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d8262e7b24f26d1c9a18b13166d009aaf573e059-744x1039.png,
,Rogue Assassin,189/166,Overnumbered,Rare · Legend · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7b0ec31df147b40bbb83c40644252b48a7619593-744x1039.png,
,Butcher of the Sands,190/166,Overnumbered,Rare · Legend · Official Card Gallery,,1,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f5db9db00111d8225e17c3a03d0111b471e74999-744x1040.png,
,Butcher of the Sands,190*/166,Signature overnumbered,Rare · Legend · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b9270494d2c18525e766b2ffa23a7c99ad9f994f-744x1039.png,
,Master of Shadows,191/166,Overnumbered,Rare · Legend · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/75b7ba57a83af496b26d9fe7e8521f9a851bf464-744x1039.png,
,Master of Shadows,191*/166,Signature overnumbered,Rare · Legend · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a88733f8062c18a7aa51a208b1aef5d0bd030007-744x1039.png,
,Curator of the Sands,192/166,Overnumbered,Rare · Legend · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1790b30538781eb2a55b5baee00fff9ed08794aa-744x1039.png,
,Curator of the Sands,192*/166,Signature overnumbered,Rare · Legend · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/964b5f9718a6648add68d894505e69bd2c5d071a-744x1039.png,
,Eye of Twilight,193/166,Overnumbered,Rare · Legend · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8c234c7efc30a24dc50c4b76517857bff6e1f906-744x1039.png,
,Eye of Twilight,193*/166,Signature overnumbered,Rare · Legend · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1f60702c09f95d2a2af0176c77166092cb8cf6fa-744x1039.png,
,Defender of Tomorrow,194*/166,Signature overnumbered,Rare · Legend · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3092eec0739ac28d36e22c3ee005feb75980d001-744x1039.png,
,Defender of Tomorrow,194/166,Overnumbered,Rare · Legend · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f527eb9b02ce62d808ec82e12ac28af5a6bd75fb-744x1039.png,
,Soul's Reflection,195/166,Overnumbered,Rare · Legend · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f56cf2a3755318e1dc6afd01736f2a4d759cd4a1-744x1039.png,
,Soul's Reflection,195*/166,Signature overnumbered,Rare · Legend · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/174a22326c894454cb5878f4ce3603d43f9e599f-744x1040.png,
,Matriarch of War,196/166,Overnumbered,Rare · Legend · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2d6c1bd7992ddd20fe524587274ed6f9a249e42c-744x1039.png,
,Matriarch of War,196*/166,Signature overnumbered,Rare · Legend · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/844b4dd1ae4803abf61b42d53af2b4969e594332-744x1039.png,
,Heart of the Tempest,197/166,Overnumbered,Rare · Legend · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f208ffb2ee76827cd4c608bcc8e1bcb9380bfa31-744x1039.png,
,Heart of the Tempest,197*/166,Signature overnumbered,Rare · Legend · Official Card Gallery,,0,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/853681913bcd2a2e2b42217e290b530b72518142-744x1039.png,
